item_id,name,rune_weight,jet,coefficient,pdb,last_updated_fr,Actualisation,rune_last_update,price,runes_qty,focus_runes_qty,profitability,focus_profitability
15201,Rune Ine,1.0,40,108,93.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 04:50:00,75,100.9,604.5,7567.5,45337.5
15201,Rune Cri,10.0,4,108,93.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 04:50:00,1875,10.1,60.5,18937.5,113437.5
15201,Rune Po,51.0,1,108,118.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 04:50:00,8860,2.5,12.1,22150.0,107206.0
15201,Rune Ré Air,6.0,6,108,84.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 04:50:00,90,15.1,100.0,1359.0,9000.0
15201,Rune Tac,4.0,8,108,74.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 04:50:00,775,20.2,148.8,15655.0,115320.0
15201,Rune Do Feu,5.0,8,108,93.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 04:50:00,982,20.2,120.9,19836.4,118723.8
15201,Rune Do Eau,5.0,8,108,93.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 04:50:00,929,20.2,120.9,18765.8,112316.1
15193,Rune Fo,1.0,36,90,109.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-24 12:08:00,89,98.1,819.8,8730.9,72962.2
15193,Rune Vi,0.2,226,90,136.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-24 12:08:00,122,122.9,833.6,14993.8,101699.2
15193,Rune Sa,3.0,36,90,325.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-24 12:08:00,75,97.5,309.3,7312.5,23197.5
15193,Rune Cha,1.0,36,90,109.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-24 12:08:00,31,98.1,819.8,3041.1,25413.8
15193,Rune Ine,1.0,36,90,109.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-24 12:08:00,75,98.1,819.8,7357.5,61485.0
15193,Rune Invo,30.0,1,90,91.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-24 12:08:00,2457,2.7,27.0,6633.9,66339.0
15193,Rune Ré Feu,6.0,5,90,91.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-24 12:08:00,37,13.6,135.1,503.2,4998.7
15193,Rune Ini,0.1,250,90,76.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-24 12:08:00,106,68.4,803.3,7250.4,85149.8
15193,Rune Do Terre,5.0,8,90,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-24 12:08:00,1246,21.8,165.2,27162.8,205839.2
15193,Rune Do Feu,5.0,8,90,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-24 12:08:00,982,21.8,165.2,21407.6,162226.4
15193,Rune Do Eau,5.0,8,90,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-24 12:08:00,929,21.8,165.2,20252.2,153470.8
15193,Rune Do Neutre,5.0,8,90,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-24 12:08:00,1094,21.8,165.2,23849.2,180728.8
15190,Rune Vi,0.2,276,180,166.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-18 03:31:00,122,299.9,773.1,36587.8,94318.2
15190,Rune Cri,10.0,4,180,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-18 03:31:00,1875,21.8,75.0,40875.0,140625.0
15190,Rune Po,51.0,2,180,307.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-18 03:31:00,8860,10.8,16.5,95688.0,146190.0
15190,Rune Pui,2.0,46,180,277.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-18 03:31:00,46,249.3,414.2,11467.8,19053.2
15190,Rune Do Terre,5.0,8,180,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-18 03:31:00,1246,43.6,150.1,54325.6,187024.6
15190,Rune Do Eau,5.0,8,180,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-18 03:31:00,929,43.6,150.1,40504.4,139442.9
15190,Rune Do Neutre,5.0,8,180,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-18 03:31:00,1094,43.6,150.1,47698.4,164209.4
15358,Rune Vi,0.2,100,1740,40.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,122,696.0,299.9,84912.0,36587.8
15358,Rune Sa,3.0,26,1740,153.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,75,888.0,118.8,66600.0,8910.0
15358,Rune Ine,1.0,26,1740,51.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,75,899.6,305.8,67470.0,22935.0
15358,Rune Cri,10.0,4,1740,79.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,1875,137.5,31.9,257812.5,59812.5
15358,Rune Prospe,3.0,13,1740,77.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,93,446.9,106.1,41561.7,9867.3
15358,Rune Do Feu,5.0,8,1740,79.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,982,274.9,63.9,269951.8,62749.8
15361,Rune Ga Pa,100.0,1,106,197.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-18 05:37:00,34893,2.1,5.2,73275.3,181443.6
15361,Rune Vi,0.2,176,106,70.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-18 05:37:00,122,74.4,458.3,9076.8,55912.6
15361,Rune Sa,3.0,20,106,118.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-18 05:37:00,75,42.0,160.9,3150.0,12067.5
15361,Rune Age,1.0,36,106,71.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-18 05:37:00,131,76.0,459.1,9956.0,60142.1
15361,Rune Cri,10.0,4,106,79.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-18 05:37:00,1875,8.4,46.3,15750.0,86812.5
15361,Rune Ré Pa,7.0,4,106,56.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-18 05:37:00,185,8.5,64.5,1572.5,11932.5
15361,Rune Ré Terre,6.0,8,106,95.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-18 05:37:00,221,16.8,78.5,3712.8,17348.5
15361,Rune Prospe,3.0,13,106,77.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-18 05:37:00,93,27.4,154.0,2548.2,14322.0
15361,Rune Do Air,5.0,8,106,79.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-18 05:37:00,1293,16.9,92.6,21851.7,119731.8
15357,Rune Vi,0.2,126,206,49.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-04 09:08:00,122,101.7,374.5,12407.4,45689.0
15357,Rune Sa,3.0,20,206,116.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-04 09:08:00,75,79.8,136.0,5985.0,10200.0
15357,Rune Ine,1.0,36,206,70.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-04 09:08:00,75,144.4,384.9,10830.0,28867.5
15357,Rune Invo,30.0,1,206,58.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-04 09:08:00,2457,4.0,12.6,9828.0,30958.2
15357,Rune Ini,0.1,500,206,97.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-04 09:08:00,106,199.8,398.3,21178.8,42219.8
15357,Rune Tac,4.0,8,206,62.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-04 09:08:00,775,32.2,95.3,24955.0,73857.5
15357,Rune Ret Pme,7.0,4,206,54.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-04 09:08:00,384,16.1,53.9,6182.4,20697.6
15357,Rune Do Feu,5.0,6,206,58.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-04 09:08:00,982,24.1,75.8,23666.2,74435.6
15356,Rune Vi,0.2,176,149,71.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 04:24:00,122,106.1,416.9,12944.2,50861.8
15356,Rune Sa,3.0,26,149,156.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 04:24:00,75,77.8,153.2,5835.0,11490.0
15356,Rune Ine,1.0,40,149,80.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 04:24:00,75,120.4,421.7,9030.0,31627.5
15356,Rune Po,51.0,1,149,102.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 04:24:00,8860,3.0,8.5,26580.0,75310.0
15356,Rune Ré Terre,6.0,5,149,60.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 04:24:00,221,15.1,68.6,3337.1,15160.6
15356,Rune Ré Eau,6.0,5,149,60.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 04:24:00,92,15.1,68.6,1389.2,6311.2
15356,Rune Prospe,3.0,13,149,78.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 04:24:00,93,39.1,140.2,3636.3,13038.6
15356,Rune Ret Pme,7.0,4,149,56.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 04:24:00,384,12.1,58.5,4646.4,22464.0
15356,Rune Do Feu,5.0,6,149,60.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-07 04:24:00,982,18.1,82.3,17774.2,80818.6
15359,Rune Vi,0.2,126,172,50.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 05:10:00,122,86.2,408.6,10516.4,49849.2
15359,Rune Sa,3.0,26,172,153.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 05:10:00,75,87.8,153.3,6585.0,11497.5
15359,Rune Age,1.0,40,172,79.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 05:10:00,131,135.9,423.0,17802.9,55413.0
15359,Rune Cri,10.0,4,172,79.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 05:10:00,1875,13.6,42.3,25500.0,79312.5
15359,Rune Invo,30.0,1,172,59.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 05:10:00,2457,3.4,13.8,8353.8,33906.6
15359,Rune Ré Pa,7.0,6,172,82.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 05:10:00,185,20.4,60.7,3774.0,11229.5
15359,Rune Ré Feu,6.0,8,172,94.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 05:10:00,37,27.1,71.8,1002.7,2656.6
15359,Rune Prospe,3.0,13,172,77.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 05:10:00,93,44.2,140.7,4110.6,13085.1
15359,Rune Fui,4.0,4,172,32.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 05:10:00,414,13.8,99.9,5713.2,41358.6
15359,Rune Do Air,5.0,6,172,59.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-21 05:10:00,1293,20.5,82.6,26506.5,106801.8
15360,Rune Vi,0.2,126,207,49.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 05:52:00,122,101.4,443.0,12370.8,54046.0
15360,Rune Sa,3.0,26,207,149.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 05:52:00,75,103.2,164.4,7740.0,12330.0
15360,Rune Po,51.0,1,207,98.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 05:52:00,8860,4.0,9.2,35440.0,81512.0
15360,Rune Ga Pme,90.0,1,207,172.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 05:52:00,23950,4.0,5.6,95800.0,134120.0
15360,Rune Pui,2.0,36,207,138.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 05:52:00,46,143.0,243.8,6578.0,11214.8
15360,Rune Ré Pa,7.0,5,207,67.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 05:52:00,185,20.0,64.6,3700.0,11951.0
15360,Rune Prospe,3.0,18,207,103.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 05:52:00,93,71.7,156.8,6668.1,14582.4
15360,Rune Do Air,5.0,6,207,58.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-08 05:52:00,1293,24.1,89.5,31161.3,115723.5
15428,Rune Fo,1.0,50,208,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 02:18:00,89,314.1,1141.8,27954.9,101620.2
15428,Rune Vi,0.2,376,208,226.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 02:18:00,122,471.3,1179.6,57498.6,143911.2
15428,Rune Sa,3.0,40,208,361.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 02:18:00,75,250.3,415.6,18772.5,31170.0
15428,Rune Cri,10.0,4,208,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 02:18:00,1875,25.2,112.7,47250.0,211312.5
15428,Rune Ga Pme,90.0,1,208,271.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 02:18:00,23950,6.3,13.4,150885.0,320930.0
15428,Rune Ré Terre,6.0,6,208,109.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 02:18:00,221,37.8,186.8,8353.8,41282.8
15428,Rune Ré Feu,6.0,6,208,109.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 02:18:00,37,37.8,186.8,1398.6,6911.6
15428,Rune Prospe,3.0,18,208,163.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 02:18:00,93,113.0,382.6,10509.0,35581.8
15428,Rune Ré Cri,2.0,13,208,79.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 02:18:00,460,82.2,552.9,37812.0,254334.0
15428,Rune Do Terre,5.0,18,208,271.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 02:18:00,1246,112.7,240.4,140424.2,299538.4
15428,Rune Do Neutre,5.0,18,208,271.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 02:18:00,1094,112.7,240.4,123293.8,262997.6
15440,Rune Fo,1.0,40,266,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 09:10:00,89,321.9,887.3,28649.1,78969.7
15440,Rune Vi,0.2,326,266,196.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 09:10:00,122,523.0,925.1,63806.0,112862.2
15440,Rune Sa,3.0,36,266,325.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 09:10:00,75,288.2,329.8,21615.0,24735.0
15440,Rune Age,1.0,40,266,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 09:10:00,131,321.9,887.3,42168.9,116236.3
15440,Rune Ine,1.0,40,266,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 09:10:00,75,321.9,887.3,24142.5,66547.5
15440,Rune Cri,10.0,2,266,61.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 09:10:00,1875,16.2,85.7,30375.0,160687.5
15440,Rune Ini,0.1,350,266,106.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 09:10:00,106,282.0,879.8,29892.0,93258.8
15440,Rune Prospe,3.0,13,266,118.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 09:10:00,93,104.6,295.3,9727.8,27462.9
15440,Rune Do Cri,5.0,-23,266,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 09:10:00,1092,0.0,0.0,0.0,0.0
15440,Rune Do Terre,5.0,8,266,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 09:10:00,1246,64.4,177.5,80242.4,221165.0
15440,Rune Do Feu,5.0,8,266,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 09:10:00,982,64.4,177.5,63240.8,174305.0
15440,Rune Do Air,5.0,8,266,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 09:10:00,1293,64.4,177.5,83269.2,229507.5
15440,Rune Do Neutre,5.0,8,266,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-23 09:10:00,1094,64.4,177.5,70453.6,194185.0
15429,Rune Fo,1.0,50,239,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-28 03:22:00,89,360.9,1099.3,32120.1,97837.7
15429,Rune Vi,0.2,326,239,196.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-28 03:22:00,122,469.9,1122.1,57327.8,136896.2
15429,Rune Sa,3.0,36,239,325.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-28 03:22:00,75,258.9,395.4,19417.5,29655.0
15429,Rune Cri,10.0,4,239,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-28 03:22:00,1875,28.9,108.4,54187.5,203250.0
15429,Rune Invo,30.0,1,239,91.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-28 03:22:00,2457,7.2,35.6,17690.4,87469.2
15429,Rune Ré Feu,6.0,8,239,145.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-28 03:22:00,37,57.8,182.7,2138.6,6759.9
15429,Rune Ini,0.1,450,239,136.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-28 03:22:00,106,325.0,1091.8,34450.0,115730.8
15429,Rune Prospe,3.0,13,239,118.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-28 03:22:00,93,94.0,360.9,8742.0,33563.7
15429,Rune Tac,4.0,13,239,157.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-28 03:22:00,775,93.8,275.6,72695.0,213590.0
15429,Rune Ret Pa,7.0,5,239,106.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-28 03:22:00,178,36.2,153.8,6443.6,27376.4
15429,Rune Ré Pou,2.0,18,239,109.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-28 03:22:00,247,130.3,539.2,32184.1,133182.4
15429,Rune Do Terre,5.0,13,239,196.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-28 03:22:00,1246,93.7,224.4,116750.2,279602.4
15429,Rune Do Neutre,5.0,13,239,196.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-28 03:22:00,1094,93.7,224.4,102507.8,245493.6
15432,Rune Fo,1.0,50,100,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 11:16:00,89,151.0,1143.8,13439.0,101798.2
15432,Rune Vi,0.2,326,100,196.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 11:16:00,122,196.6,1166.6,23985.2,142325.2
15432,Rune Sa,3.0,36,100,325.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 11:16:00,75,108.3,410.3,8122.5,30772.5
15432,Rune Ine,1.0,50,100,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 11:16:00,75,151.0,1143.8,11325.0,85785.0
15432,Rune Po,51.0,1,100,154.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 11:16:00,8860,3.0,22.5,26580.0,199350.0
15432,Rune Ré Feu,6.0,13,100,235.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 11:16:00,37,39.2,197.6,1450.4,7311.2
15432,Rune Prospe,3.0,13,100,118.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 11:16:00,93,39.3,375.8,3654.9,34949.4
15432,Rune Fui,4.0,8,100,97.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 11:16:00,414,24.2,279.2,10018.8,115588.8
15432,Rune Do Cri,5.0,23,100,346.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 11:16:00,1092,69.2,248.3,75566.4,271143.6
15432,Rune Do Terre,5.0,8,100,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 11:16:00,1246,24.2,225.8,30153.2,281346.8
15432,Rune Do Feu,5.0,8,100,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 11:16:00,982,24.2,225.8,23764.4,221735.6
15432,Rune Do Neutre,5.0,8,100,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 11:16:00,1094,24.2,225.8,26474.8,247025.2
15436,Rune Fo,1.0,70,201,211.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 12:12:00,89,424.1,1141.8,37744.9,101620.2
15436,Rune Vi,0.2,376,201,226.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 12:12:00,122,455.5,1149.6,55571.0,140251.2
15436,Rune Sa,3.0,40,201,361.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 12:12:00,75,241.9,405.6,18142.5,30420.0
15436,Rune Age,1.0,70,201,211.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 12:12:00,131,424.1,1141.8,55557.1,149575.8
15436,Rune Invo,30.0,1,201,91.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 12:12:00,2457,6.1,36.1,14987.7,88697.7
15436,Rune Ré Terre,6.0,8,201,145.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 12:12:00,221,48.6,184.8,10740.6,40840.8
15436,Rune Prospe,3.0,13,201,118.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 12:12:00,93,79.1,365.1,7356.3,33954.3
15436,Rune Ré Cri,2.0,20,201,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 12:12:00,460,121.6,548.4,55936.0,252264.0
15436,Rune Do Terre,5.0,13,201,196.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 12:12:00,1246,78.8,226.9,98184.8,282717.4
15436,Rune Do Air,5.0,13,201,196.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 12:12:00,1293,78.8,226.9,101888.4,293381.7
15436,Rune Do Neutre,5.0,13,201,196.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-16 12:12:00,1094,78.8,226.9,86207.2,248228.6
15438,Rune Vi,0.2,276,250,166.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 06:00:00,122,416.5,1132.6,50813.0,138177.2
15438,Rune Sa,3.0,40,250,361.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 06:00:00,75,300.8,409.9,22560.0,30742.5
15438,Rune Cha,1.0,50,250,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 06:00:00,31,377.5,1124.8,11702.5,34868.8
15438,Rune Age,1.0,50,250,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 06:00:00,131,377.5,1124.8,49452.5,147348.8
15438,Rune Ine,1.0,50,250,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 06:00:00,75,377.5,1124.8,28312.5,84360.0
15438,Rune Cri,10.0,2,250,61.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 06:00:00,1875,15.2,108.0,28500.0,202500.0
15438,Rune Invo,30.0,1,250,91.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 06:00:00,2457,7.6,36.5,18673.2,89680.5
15438,Rune Ré Terre,6.0,8,250,145.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 06:00:00,221,60.4,187.0,13348.4,41327.0
15438,Rune Tac,4.0,8,250,97.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 06:00:00,775,60.6,274.4,46965.0,212660.0
15438,Rune Do Pou,5.0,18,250,271.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 06:00:00,273,135.5,237.0,36991.5,64701.0
15438,Rune Do Feu,5.0,10,250,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 06:00:00,982,75.5,225.0,74141.0,220950.0
15438,Rune Do Eau,5.0,10,250,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 06:00:00,929,75.5,225.0,70139.5,209025.0
15438,Rune Do Air,5.0,10,250,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 06:00:00,1293,75.5,225.0,97621.5,290925.0
15431,Rune Fo,1.0,60,243,181.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 11:02:00,89,439.8,1077.8,39142.2,95924.2
15431,Rune Vi,0.2,326,243,196.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 11:02:00,122,477.7,1085.6,58279.4,132443.2
15431,Rune Sa,3.0,36,243,325.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 11:02:00,75,263.2,383.3,19740.0,28747.5
15431,Rune Ine,1.0,60,243,181.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 11:02:00,75,439.8,1077.8,32985.0,80835.0
15431,Rune Cri,10.0,2,243,61.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 11:02:00,1875,14.8,101.8,27750.0,190875.0
15431,Rune Invo,30.0,1,243,91.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 11:02:00,2457,7.4,34.4,18181.8,84520.8
15431,Rune Ré Terre,6.0,8,243,145.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 11:02:00,221,58.7,176.6,12972.7,39028.6
15431,Rune Fui,4.0,8,243,97.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 11:02:00,414,58.9,259.0,24384.6,107226.0
15431,Rune Do Terre,5.0,13,243,196.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 11:02:00,1246,95.3,217.1,118743.8,270506.6
15431,Rune Do Feu,5.0,13,243,196.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 11:02:00,982,95.3,217.1,93584.6,213192.2
15431,Rune Do Neutre,5.0,13,243,196.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 11:02:00,1094,95.3,217.1,104258.2,237507.4
15439,Rune Vi,0.2,376,257,226.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:40:00,122,582.4,1252.6,71052.8,152817.2
15439,Rune Sa,3.0,26,257,235.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:40:00,75,201.3,418.9,15097.5,31417.5
15439,Rune Cha,1.0,40,257,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:40:00,31,311.0,1199.8,9641.0,37193.8
15439,Rune Age,1.0,40,257,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:40:00,131,311.0,1199.8,40741.0,157173.8
15439,Rune Ine,1.0,40,257,121.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:40:00,75,311.0,1199.8,23325.0,89985.0
15439,Rune Cri,10.0,2,257,61.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:40:00,1875,15.7,117.0,29437.5,219375.0
15439,Rune Po,51.0,2,257,307.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:40:00,8860,15.5,25.3,137330.0,224158.0
15439,Rune Ré Air,6.0,8,257,145.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:40:00,90,62.1,202.0,5589.0,18180.0
15439,Rune Tac,4.0,8,257,97.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:40:00,775,62.3,297.0,48282.5,230175.0
15439,Rune Do Pou,5.0,26,257,391.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:40:00,273,201.0,267.0,54873.0,72891.0
15439,Rune Do Feu,5.0,10,257,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:40:00,982,77.6,243.0,76203.2,238626.0
15439,Rune Do Eau,5.0,10,257,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:40:00,929,77.6,243.0,72090.4,225747.0
15439,Rune Do Air,5.0,10,257,151.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 12:40:00,1293,77.6,243.0,100336.8,314199.0
